,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,bedrooms_sqft_living,bathrooms_floors,renovated
11372,8122100392,28-10-2014,292500.0,2,1.0,750,5026,1.0,0,0,4,6,750,0,1942,0,98126,47.5368,-122.374,1260,5040,0.0026666666666666666,1.0,0
11373,5418500800,29-04-2015,825000.0,3,2.25,2510,10418,1.0,0,0,3,8,1810,700,1968,0,98115,47.7003,-122.285,2510,9435,0.001195219123505976,2.25,0
11374,2421059036,15-04-2015,495000.0,3,2.5,2577,156816,2.0,0,0,3,8,2577,0,2000,0,98092,47.2935,-122.108,2090,156816,0.0011641443538998836,1.25,0
11375,952000310,20-05-2014,525000.0,3,1.5,1540,4773,2.0,0,0,3,8,1540,0,1941,2009,98126,47.5678,-122.378,1540,5750,0.001948051948051948,0.75,1
11376,5694501195,11-05-2015,438600.0,1,1.0,720,2500,1.0,0,0,3,7,720,0,1910,0,98103,47.6597,-122.345,1520,3750,0.001388888888888889,1.0,0
11377,2872900390,14-08-2014,507000.0,3,2.25,1810,8158,1.0,0,0,3,8,1450,360,1984,0,98074,47.6258,-122.038,1740,9532,0.0016574585635359116,2.25,0
11378,1502400140,29-04-2015,275900.0,3,1.75,1380,8400,1.0,0,0,3,7,1380,0,1967,0,98003,47.3117,-122.321,1540,8400,0.002173913043478261,1.75,0
11379,3860900003,17-06-2014,1170000.0,4,2.5,2570,6251,2.0,0,0,3,9,2570,0,2000,0,98004,47.593,-122.197,2570,9588,0.0015564202334630351,1.25,0
11380,1180003435,09-12-2014,275000.0,4,1.75,1690,6000,1.0,0,0,3,7,1690,0,1957,0,98178,47.497,-122.227,1350,6000,0.002366863905325444,1.75,0
11381,6430000070,27-10-2014,355000.0,3,0.75,1420,3060,1.0,0,0,4,7,860,560,1923,0,98103,47.6872,-122.346,1350,4000,0.002112676056338028,0.75,0
11382,5530000030,26-01-2015,233000.0,4,2.0,2130,9579,1.0,0,0,4,7,1250,880,1968,0,98001,47.3069,-122.271,1590,9800,0.0018779342723004694,2.0,0
11383,5700000465,04-09-2014,666000.0,3,2.5,3000,5000,1.5,0,0,4,7,2110,890,1918,0,98144,47.5781,-122.293,1970,5000,0.001,1.6666666666666667,0
11384,3211100570,11-08-2014,317500.0,4,2.5,2150,9000,1.0,0,0,4,7,1360,790,1979,0,98059,47.4785,-122.16,1620,8400,0.0018604651162790699,2.5,0
11385,9536601331,22-07-2014,420000.0,4,2.0,2280,10319,1.0,0,3,4,8,1270,1010,1989,0,98198,47.3594,-122.322,2280,9767,0.0017543859649122807,2.0,0
11386,985000955,12-03-2015,290000.0,4,2.0,1560,8800,2.0,0,0,5,6,1560,0,1942,1967,98168,47.4927,-122.312,1480,10000,0.002564102564102564,1.0,1
11387,323059208,03-06-2014,320000.0,3,2.0,1880,10758,1.0,0,0,5,6,940,940,1952,0,98059,47.5091,-122.144,2060,21000,0.0015957446808510637,2.0,0
11388,4221270350,23-03-2015,650000.0,3,2.5,2320,5284,2.0,0,0,3,8,2320,0,2004,0,98075,47.591,-122.017,2320,4383,0.001293103448275862,1.25,0
11389,3768000030,14-07-2014,325000.0,3,1.75,1010,7171,1.0,0,0,4,7,1010,0,1967,0,98034,47.7317,-122.231,1250,7560,0.0029702970297029703,1.75,0
11390,7211401610,20-08-2014,165000.0,3,1.0,1120,5000,1.0,0,0,3,6,1120,0,1917,0,98146,47.5109,-122.357,1050,5000,0.0026785714285714286,1.0,0
11391,9542000340,07-08-2014,500000.0,3,1.75,1560,16194,1.0,0,0,3,8,1560,0,1961,0,98005,47.5966,-122.175,2430,16193,0.0019230769230769232,1.75,0
11392,2426049078,16-07-2014,443000.0,4,1.5,1860,12197,1.0,0,0,3,7,1860,0,1964,0,98034,47.729,-122.235,1510,11761,0.002150537634408602,1.5,0
11393,5438000160,09-06-2014,213400.0,3,1.5,1150,8686,1.0,0,0,4,7,1150,0,1963,0,98055,47.4417,-122.194,1760,8798,0.0026086956521739132,1.5,0
11394,259600890,02-10-2014,480000.0,4,1.75,1920,9380,1.0,0,0,3,7,1920,0,1964,0,98008,47.6344,-122.118,1580,8580,0.0020833333333333333,1.75,0
11395,8732190200,15-01-2015,275000.0,4,2.25,2490,7233,1.0,0,0,3,8,1460,1030,1978,0,98023,47.3115,-122.396,2000,8000,0.001606425702811245,2.25,0
11396,3395040200,09-07-2014,299880.0,3,2.5,1460,3044,2.0,0,0,3,7,1460,0,2000,0,98108,47.544,-122.296,1490,3044,0.002054794520547945,1.25,0
11397,6362900171,27-05-2014,499950.0,3,3.5,1820,1501,2.0,0,0,3,8,1430,390,2014,0,98144,47.596,-122.298,1550,1501,0.0016483516483516484,1.75,0
11398,2154500060,03-12-2014,1705000.0,5,3.0,4290,17100,1.0,0,3,3,9,2480,1810,1972,2007,98040,47.5473,-122.211,3550,16988,0.0011655011655011655,3.0,1
11399,5706200370,06-08-2014,550000.0,4,2.75,2230,9460,1.0,0,0,5,7,1480,750,1960,0,98027,47.5246,-122.044,1760,10878,0.0017937219730941704,2.75,0
11400,1402950240,02-06-2014,300000.0,4,2.5,2070,7476,2.0,0,0,3,8,2070,0,2003,0,98092,47.3352,-122.189,2430,5500,0.001932367149758454,1.25,0
11401,4141800030,14-10-2014,920000.0,3,1.75,2480,4000,1.0,0,0,3,8,1240,1240,1948,2014,98122,47.615,-122.288,2450,4000,0.0012096774193548388,1.75,1
11402,3426049284,19-08-2014,2300000.0,4,3.25,4110,15929,2.0,1,4,3,12,2720,1390,2001,0,98115,47.6934,-122.271,2640,15929,0.0009732360097323601,1.625,0
11403,3658700510,24-07-2014,620000.0,4,2.75,2290,3060,1.5,0,0,5,7,1550,740,1928,0,98115,47.6793,-122.316,1460,3060,0.0017467248908296944,1.8333333333333333,0
11404,2220069196,11-08-2014,253500.0,3,1.0,1220,20400,1.0,0,0,5,6,1220,0,1959,0,98022,47.2063,-122.023,1640,53578,0.002459016393442623,1.0,0
11405,5700004485,20-05-2014,978000.0,4,2.75,2620,13777,1.5,0,2,4,9,1720,900,1926,0,98144,47.58,-122.285,3530,9287,0.0015267175572519084,1.8333333333333333,0
11406,1328320350,02-12-2014,387500.0,4,2.5,3190,9856,2.0,0,0,3,8,3190,0,1979,0,98058,47.4445,-122.126,2260,7996,0.0012539184952978057,1.25,0
11407,3432500310,24-06-2014,325000.0,3,1.0,850,6906,1.0,0,0,3,6,850,0,1948,0,98155,47.7441,-122.314,1150,6907,0.0035294117647058825,1.0,0
11408,9274200318,10-04-2015,568000.0,3,2.5,1740,1308,3.0,0,0,3,8,1740,0,2008,0,98116,47.5892,-122.387,1740,1280,0.0017241379310344827,0.8333333333333334,0
11409,3034200550,22-09-2014,525000.0,4,2.5,2140,7754,2.0,0,0,3,8,2140,0,1996,0,98133,47.7173,-122.338,1690,7775,0.001869158878504673,1.25,0
11410,2078500350,04-06-2014,560000.0,3,2.5,2070,12708,2.0,0,0,3,8,2070,0,1996,0,98056,47.5295,-122.18,2620,9617,0.0014492753623188406,1.25,0
11411,7203101290,20-10-2014,394000.0,3,2.5,1680,4075,2.0,0,0,3,7,1680,0,2008,0,98053,47.6964,-122.024,1710,4075,0.0017857142857142857,1.25,0
11412,9287801455,28-10-2014,484950.0,2,1.0,1000,4956,1.0,0,2,4,7,1000,0,1916,0,98107,47.6753,-122.36,1830,4959,0.002,1.0,0
11413,9472200060,05-11-2014,1295000.0,3,2.75,3340,12690,1.0,0,0,3,10,2550,790,1956,1988,98105,47.6665,-122.27,3340,9480,0.0008982035928143712,2.75,1
11414,869700060,29-07-2014,315000.0,3,2.5,1260,2767,2.0,0,0,3,8,1260,0,1999,0,98059,47.4914,-122.155,1310,2767,0.002380952380952381,1.25,0
11415,4298100060,09-05-2014,590000.0,4,2.25,2430,32496,1.0,0,0,3,9,2430,0,1993,0,98077,47.7642,-122.048,2750,35506,0.0016460905349794238,2.25,0
11416,7211402105,26-11-2014,106000.0,1,1.0,560,5700,1.0,0,0,3,5,560,0,1947,0,98146,47.511,-122.359,1120,5000,0.0017857142857142857,1.0,0
11417,7135520260,18-11-2014,751000.0,3,2.5,3380,9528,2.0,0,0,3,10,3380,0,1994,0,98059,47.5275,-122.148,3630,14089,0.0008875739644970414,1.25,0
11418,9222400565,17-10-2014,474000.0,2,1.0,1100,3500,1.0,0,0,5,7,1100,0,1908,0,98115,47.6741,-122.323,2050,4000,0.0018181818181818182,1.0,0
11419,7116500125,28-05-2014,189000.0,2,2.0,1700,3171,1.0,0,0,5,5,850,850,1927,0,98002,47.3025,-122.224,1380,5906,0.001176470588235294,2.0,0
11420,7202290320,24-10-2014,440500.0,3,2.5,1600,3172,2.0,0,0,3,7,1600,0,2002,0,98053,47.6868,-122.042,1690,3698,0.001875,1.25,0
11421,9808630260,18-03-2015,1017000.0,3,2.5,2605,2216,2.0,0,2,4,9,2090,515,1979,0,98033,47.6529,-122.202,2605,1979,0.0011516314779270633,1.25,0
11422,8682310310,11-05-2015,589000.0,2,2.0,1850,4667,1.0,0,0,3,8,1850,0,2010,0,98053,47.7101,-122.014,1860,6008,0.001081081081081081,2.0,0
11423,4137000700,29-08-2014,273000.0,3,2.25,1830,7651,2.0,0,0,3,8,1830,0,1986,0,98092,47.2642,-122.219,2160,8442,0.001639344262295082,1.125,0
11424,5119400075,20-06-2014,950000.0,3,3.25,3050,18892,1.0,1,4,4,8,1650,1400,1962,0,98198,47.3881,-122.326,1170,70973,0.0009836065573770492,3.25,0
11425,8857100060,10-11-2014,277700.0,2,1.5,1240,1055,2.0,0,0,3,8,1200,40,1967,0,98008,47.6104,-122.112,1410,1340,0.0016129032258064516,0.75,0
11426,3329510200,24-11-2014,299900.0,3,2.25,2100,8163,2.0,0,0,3,7,2100,0,1984,0,98001,47.3336,-122.269,1410,7515,0.0014285714285714286,1.125,0
11427,7789200070,03-06-2014,235000.0,3,1.0,1250,15603,1.0,0,0,4,7,1250,0,1959,0,98056,47.5093,-122.172,1720,10220,0.0024,1.0,0
11428,6140600049,06-05-2015,464000.0,2,2.0,1230,4800,2.0,0,0,3,7,1230,0,1952,2004,98133,47.7145,-122.35,1560,7200,0.0016260162601626016,1.0,1
11429,9324320030,17-03-2015,281000.0,3,1.75,1690,9826,1.0,0,0,4,7,1690,0,1988,0,98023,47.314,-122.365,1980,9826,0.0017751479289940828,1.75,0
11430,2555900030,07-11-2014,320000.0,3,1.0,1520,8870,1.5,0,0,4,7,1520,0,1951,0,98155,47.7638,-122.317,1520,7800,0.001973684210526316,0.6666666666666666,0
11431,8662500350,20-06-2014,282000.0,4,2.0,1890,6302,2.0,0,0,3,7,1890,0,1997,0,98030,47.3846,-122.205,1690,5369,0.0021164021164021165,1.0,0
11432,7856601040,20-02-2015,745000.0,4,1.75,1990,8900,1.0,0,0,4,8,1990,0,1972,0,98006,47.5639,-122.149,2620,8925,0.0020100502512562816,1.75,0
11433,109200390,20-08-2014,245000.0,3,1.75,1480,3900,1.0,0,0,4,7,1480,0,1980,0,98023,47.2977,-122.367,1830,6956,0.002027027027027027,1.75,0
11434,109200390,20-10-2014,250000.0,3,1.75,1480,3900,1.0,0,0,4,7,1480,0,1980,0,98023,47.2977,-122.367,1830,6956,0.002027027027027027,1.75,0
11435,6870300060,22-09-2014,470000.0,3,2.5,2120,2374,2.0,0,0,3,8,1770,350,2005,0,98052,47.674,-122.142,2480,3043,0.0014150943396226414,1.25,0
11436,2734100732,15-10-2014,216650.0,3,3.5,1480,1077,2.0,0,0,3,7,1300,180,2007,0,98109,47.5421,-122.322,1140,2003,0.002027027027027027,1.75,0
11437,7201900370,05-05-2015,440000.0,3,1.0,1250,8412,1.0,0,0,4,7,1250,0,1975,0,98052,47.7012,-122.131,1840,8976,0.0024,1.0,0
11438,3904960700,13-06-2014,590000.0,4,2.5,2010,7972,2.0,0,0,4,8,2010,0,1989,0,98029,47.5782,-122.018,2100,8511,0.001990049751243781,1.25,0
11439,2225059240,28-10-2014,935000.0,5,2.5,3150,35283,1.0,0,0,3,10,1800,1350,1975,0,98005,47.6368,-122.157,3280,35283,0.0015873015873015873,2.5,0
11440,4397650160,22-09-2014,848000.0,3,3.5,3010,5717,2.0,0,0,3,10,3010,0,2000,0,98007,47.5943,-122.15,2780,5138,0.0009966777408637873,1.75,0
11441,3629860060,12-03-2015,827500.0,5,4.25,3920,5823,2.0,0,0,3,9,3000,920,2000,0,98029,47.5492,-122.008,3000,5297,0.0012755102040816326,2.125,0
11442,4083305085,20-05-2014,1125000.0,6,3.0,2880,3192,2.0,0,0,4,8,2180,700,1919,0,98103,47.6506,-122.332,1870,4533,0.0020833333333333333,1.5,0
11443,518500700,07-05-2014,630000.0,2,2.25,2550,5663,1.0,0,0,3,10,1720,830,2011,0,98056,47.5304,-122.202,2560,3828,0.000784313725490196,2.25,0
11444,3580900260,05-05-2014,340000.0,5,1.0,1120,9022,1.5,0,0,4,7,1120,0,1962,0,98034,47.7296,-122.24,1310,7500,0.004464285714285714,0.6666666666666666,0
11445,1974300060,23-09-2014,570000.0,4,2.75,3140,10918,1.0,0,0,3,8,1900,1240,1968,1986,98034,47.7086,-122.243,3170,10918,0.0012738853503184713,2.75,1
11446,624069035,09-12-2014,2750000.0,4,4.0,4130,5575,2.0,1,4,4,10,2860,1270,1993,0,98075,47.5968,-122.083,2980,5575,0.0009685230024213075,2.0,0
11447,5152980070,02-01-2015,514500.0,4,2.5,2990,9614,1.0,0,2,4,9,1740,1250,1976,0,98003,47.3424,-122.329,3370,12085,0.0013377926421404682,2.5,0
11448,2624039114,13-04-2015,360000.0,2,1.0,1120,12625,1.0,0,3,3,7,1120,0,1940,0,98136,47.5397,-122.385,1880,6828,0.0017857142857142857,1.0,0
11449,4337000200,17-12-2014,228900.0,4,1.5,1570,8775,1.0,0,0,3,7,1570,0,1943,0,98166,47.4789,-122.335,980,8775,0.0025477707006369425,1.5,0
11450,7203100550,25-06-2014,660000.0,3,2.75,2210,4000,2.0,0,0,3,8,2210,0,2008,0,98053,47.6954,-122.017,2230,4674,0.0013574660633484162,1.375,0
11451,2782100260,03-03-2015,647000.0,4,2.5,2390,5800,2.0,0,0,3,9,2390,0,2000,0,98075,47.5965,-122.038,2590,6507,0.0016736401673640166,1.25,0
11452,1737320060,10-06-2014,366000.0,3,1.75,1520,8625,1.0,0,0,3,8,1520,0,1976,0,98011,47.7687,-122.223,2080,9200,0.001973684210526316,1.75,0
11453,7972604001,18-07-2014,354000.0,5,1.75,1830,7986,1.0,0,0,4,7,1060,770,1962,0,98106,47.5208,-122.35,1410,7260,0.00273224043715847,1.75,0
11454,2719100240,19-05-2014,850000.0,4,3.5,2640,5900,2.0,0,2,3,8,2640,0,1937,1998,98136,47.5421,-122.383,1700,5900,0.0015151515151515152,1.75,1
11455,3904990570,24-05-2014,496700.0,3,2.5,1740,5782,2.0,0,0,4,8,1740,0,1989,0,98029,47.5783,-122.001,2080,5782,0.0017241379310344827,1.25,0
11456,7399000350,04-11-2014,300000.0,3,2.0,1550,8300,1.0,0,0,4,8,1550,0,1965,0,98055,47.4654,-122.195,1860,8000,0.001935483870967742,2.0,0
11457,6400700189,17-10-2014,390000.0,3,1.0,1040,8075,1.0,0,0,4,7,1040,0,1961,0,98033,47.6701,-122.176,1450,8075,0.0028846153846153848,1.0,0
11458,4305200070,19-05-2014,350000.0,3,2.25,1640,7200,2.0,0,0,4,8,1640,0,1985,0,98007,47.5948,-122.153,1830,8372,0.001829268292682927,1.125,0
11459,4305200070,22-09-2014,561000.0,3,2.25,1640,7200,2.0,0,0,4,8,1640,0,1985,0,98007,47.5948,-122.153,1830,8372,0.001829268292682927,1.125,0
11460,2201500240,30-07-2014,475000.0,3,1.75,1260,10065,1.0,0,0,3,7,1260,0,1954,2014,98006,47.5727,-122.138,1320,10278,0.002380952380952381,1.75,1
11461,3277800729,16-10-2014,275000.0,3,1.5,1170,1174,2.0,0,0,3,7,840,330,2007,0,98126,47.5459,-122.376,1170,2537,0.002564102564102564,0.75,0
11462,2525310320,28-10-2014,290000.0,3,1.75,1590,13500,1.0,0,0,4,7,1090,500,1980,0,98038,47.3621,-122.031,1540,10375,0.0018867924528301887,1.75,0
11463,2215901840,11-02-2015,199000.0,3,2.5,1750,6725,1.0,0,0,3,7,1330,420,1993,0,98038,47.352,-122.058,1670,7744,0.0017142857142857142,2.5,0
11464,1796700160,24-03-2015,279900.0,4,2.5,1770,4338,2.0,0,0,3,7,1770,0,2001,0,98042,47.3672,-122.099,1770,6606,0.0022598870056497176,1.25,0
11465,4218400671,05-05-2015,1655000.0,4,2.25,3530,5500,2.0,0,0,3,8,2860,670,1940,0,98105,47.6618,-122.273,2840,5500,0.0011331444759206798,1.125,0
11466,6415100350,13-04-2015,405000.0,3,2.5,2160,10200,1.0,0,0,3,7,1360,800,1978,0,98133,47.7295,-122.331,2010,7850,0.001388888888888889,2.5,0
11467,7504020400,27-01-2015,615000.0,4,2.25,2360,15860,1.0,0,0,3,9,2360,0,1977,0,98074,47.6307,-122.051,2650,11798,0.001694915254237288,2.25,0
11468,8732190070,02-10-2014,268000.0,3,1.75,1980,12543,1.0,0,0,3,8,1180,800,1978,0,98023,47.3104,-122.394,2090,8539,0.0015151515151515152,1.75,0
11469,2826049200,25-08-2014,451000.0,4,1.5,1620,5444,1.5,0,0,3,8,1620,0,1955,0,98125,47.7065,-122.297,1620,6912,0.0024691358024691358,1.0,0
11470,8682292190,15-12-2014,850000.0,2,2.75,2700,9854,1.0,0,0,3,9,2700,0,2012,0,98053,47.7187,-122.024,1440,4168,0.0007407407407407407,2.75,0
11471,2524049250,21-09-2014,1180000.0,5,2.25,3270,16553,2.0,0,2,5,9,2470,800,1968,0,98040,47.5428,-122.236,3690,17916,0.0015290519877675841,1.125,0
11472,7972603385,16-05-2014,245000.0,2,1.0,870,6150,1.0,0,0,3,6,870,0,1941,0,98106,47.5256,-122.347,1120,6150,0.0022988505747126436,1.0,0
11473,4454800060,26-06-2014,450000.0,2,1.75,840,3340,1.0,0,0,3,6,700,140,1912,0,98107,47.6692,-122.359,1700,3980,0.002380952380952381,1.75,0
11474,8910500226,09-04-2015,370350.0,3,3.5,1340,1168,2.0,0,2,3,8,1080,260,2002,0,98133,47.711,-122.356,1650,1378,0.002238805970149254,1.75,0
11475,1972202505,29-07-2014,543000.0,3,2.5,1540,1256,3.0,0,0,3,8,1540,0,2004,0,98103,47.6498,-122.346,1500,1350,0.001948051948051948,0.8333333333333334,0
11476,6303400520,27-01-2015,265000.0,2,2.0,1650,8975,1.0,0,0,5,6,1650,0,1942,0,98146,47.5073,-122.36,1260,8668,0.0012121212121212121,2.0,0
11477,7852020340,25-03-2015,497000.0,3,2.5,2630,4611,2.0,0,0,3,8,2630,0,2001,0,98065,47.5322,-121.868,2220,5250,0.0011406844106463879,1.25,0
11478,3824100041,12-04-2015,419000.0,4,2.25,1880,9727,1.0,0,0,3,7,1100,780,1979,0,98028,47.7731,-122.257,1790,10274,0.002127659574468085,2.25,0
11479,3904990260,24-07-2014,545800.0,4,2.5,1980,4500,2.0,0,0,3,8,1980,0,1989,0,98029,47.579,-122.001,1770,4595,0.00202020202020202,1.25,0
11480,204000140,03-04-2015,403000.0,3,1.0,1500,10730,1.0,0,0,3,7,1000,500,1977,0,98053,47.6385,-121.966,1570,12210,0.002,1.0,0
11481,6083000071,10-11-2014,195000.0,3,2.0,1230,8235,1.5,0,0,3,6,1230,0,1959,0,98168,47.4853,-122.304,1080,10281,0.0024390243902439024,1.3333333333333333,0
11482,6819100111,11-12-2014,1125000.0,4,2.5,2520,2600,2.0,0,0,5,8,1670,850,1925,0,98119,47.6434,-122.358,2290,3600,0.0015873015873015873,1.25,0
11483,7806210400,29-09-2014,255000.0,5,1.75,1970,8925,1.0,0,0,5,7,1170,800,1977,0,98002,47.2925,-122.196,1910,8025,0.0025380710659898475,1.75,0
11484,4375700055,27-06-2014,500000.0,2,1.5,1520,8040,1.0,0,0,5,7,1520,0,1951,0,98125,47.7131,-122.306,1440,8040,0.0013157894736842105,1.5,0
11485,207500012,05-05-2014,855000.0,4,2.75,2600,5390,1.0,0,0,4,8,1300,1300,1960,0,98199,47.6382,-122.397,2550,5600,0.0015384615384615385,2.75,0
11486,2731600045,07-01-2015,390000.0,4,2.0,2290,9200,1.5,0,0,3,7,2290,0,1920,0,98166,47.4678,-122.363,2140,9200,0.0017467248908296944,1.3333333333333333,0
11487,1953400570,24-03-2015,339000.0,3,2.0,1979,8470,1.0,0,2,4,7,1329,650,1956,0,98198,47.3912,-122.301,1650,8591,0.0015159171298635675,2.0,0
11488,2883200139,06-03-2015,1325000.0,4,3.5,2170,3672,2.0,0,0,3,9,2170,0,1905,1989,98115,47.6828,-122.329,1950,3450,0.0018433179723502304,1.75,1
11489,3345100251,17-02-2015,429900.0,4,1.5,1820,17918,1.0,0,0,4,8,1190,630,1962,0,98056,47.521,-122.179,1890,15241,0.002197802197802198,1.5,0
11490,1387301740,25-09-2014,370900.0,3,1.5,1200,8560,1.0,0,0,4,7,1200,0,1975,0,98011,47.7392,-122.194,1550,7800,0.0025,1.5,0
11491,3214200070,29-04-2015,457500.0,3,1.0,1210,7636,1.0,0,0,4,7,1210,0,1952,0,98118,47.5377,-122.266,1530,5900,0.0024793388429752068,1.0,0
11492,1937300193,27-02-2015,499000.0,4,2.5,1970,2601,2.0,0,0,3,7,1440,530,1999,0,98144,47.5949,-122.308,1760,3025,0.0020304568527918783,1.25,0
11493,2821049082,12-02-2015,225000.0,2,1.0,1040,11500,1.0,0,0,5,7,1040,0,1947,0,98003,47.2791,-122.3,1300,11954,0.0019230769230769232,1.0,0
11494,2207500200,15-09-2014,615000.0,3,1.75,1920,4000,1.0,0,0,3,7,1070,850,1950,0,98102,47.6392,-122.318,2280,4000,0.0015625,1.75,0
11495,9528104286,13-01-2015,455000.0,2,1.5,1020,1146,3.0,0,0,3,7,1020,0,2001,0,98115,47.6774,-122.325,1138,1156,0.00196078431372549,0.5,0
11496,8901001170,14-05-2014,458000.0,3,1.0,1660,7500,1.0,0,0,4,7,1060,600,1940,0,98125,47.7105,-122.306,1450,7500,0.0018072289156626507,1.0,0
11497,3260200200,30-10-2014,580000.0,3,2.25,1670,7416,1.0,0,0,4,7,1220,450,1974,0,98005,47.6028,-122.172,1710,7416,0.0017964071856287425,2.25,0
11498,1853080640,14-05-2014,966000.0,5,4.5,3810,8019,2.0,0,0,3,10,3810,0,2008,0,98074,47.5915,-122.058,3390,7713,0.0013123359580052493,2.25,0
11499,986000045,07-10-2014,240000.0,4,1.75,2020,10332,1.0,0,0,3,7,1010,1010,1954,0,98168,47.5059,-122.303,2240,8379,0.0019801980198019802,1.75,0
11500,4322200105,31-03-2015,229050.0,1,1.0,420,3298,1.0,0,0,4,4,420,0,1949,0,98136,47.5375,-122.391,1460,4975,0.002380952380952381,1.0,0
11501,1453600681,23-02-2015,328500.0,3,2.25,1390,1407,3.0,0,0,3,7,1390,0,2004,0,98125,47.7227,-122.296,1390,1628,0.002158273381294964,0.75,0
11502,3365900041,21-01-2015,319000.0,3,1.5,2010,10100,1.0,0,0,4,7,1110,900,1964,0,98168,47.4738,-122.266,1900,10100,0.0014925373134328358,1.5,0
11503,9294300070,02-05-2014,650000.0,4,2.0,1820,5000,1.5,0,1,3,7,1640,180,1945,0,98115,47.6815,-122.269,2060,5000,0.002197802197802198,1.3333333333333333,0
11504,5096300140,17-02-2015,398500.0,3,2.5,1630,1971,2.0,0,0,3,8,1630,0,1996,0,98177,47.7753,-122.375,1630,3451,0.0018404907975460123,1.25,0
11505,985001275,20-06-2014,250000.0,1,1.0,800,16306,1.0,0,0,2,6,680,120,1931,0,98168,47.4916,-122.308,1270,8666,0.00125,1.0,0
11506,6669200370,26-06-2014,815000.0,3,2.0,2270,11989,1.0,0,0,4,9,2270,0,1968,0,98040,47.5434,-122.229,2880,12439,0.0013215859030837004,2.0,0
11507,3885806840,16-03-2015,1065000.0,3,2.75,2290,5002,2.0,0,0,4,9,1950,340,1995,0,98033,47.6811,-122.207,2290,5100,0.0013100436681222707,1.375,0
11508,2025079037,01-10-2014,510000.0,3,2.25,2750,219542,2.0,0,0,3,7,1870,880,1981,0,98014,47.6367,-121.948,2430,219542,0.001090909090909091,1.125,0
11509,3812400202,14-11-2014,156000.0,2,1.75,590,6138,1.0,0,0,2,5,590,0,1947,0,98118,47.545,-122.278,1360,7112,0.003389830508474576,1.75,0
11510,4136880140,22-05-2014,254500.0,4,2.75,2570,7264,2.0,0,0,3,8,1720,850,1998,0,98092,47.258,-122.208,2420,7911,0.0015564202334630351,1.375,0
11511,258500059,21-07-2014,760000.0,3,2.5,2050,15020,1.0,0,2,3,9,1600,450,1960,0,98177,47.759,-122.371,2930,15050,0.0014634146341463415,2.5,0
11512,8016250140,06-05-2015,210000.0,3,2.5,1610,6732,2.0,0,0,3,7,1610,0,1994,0,98030,47.3658,-122.172,1680,7414,0.0018633540372670807,1.25,0
11513,5153100030,25-08-2014,349950.0,3,2.5,2140,7715,2.0,0,0,3,7,2140,0,1991,0,98198,47.384,-122.322,1990,7628,0.0014018691588785046,1.25,0
11514,1377800135,02-04-2015,676000.0,3,2.0,1730,6784,2.5,0,0,4,7,1730,0,1942,0,98199,47.6462,-122.403,1210,6784,0.0017341040462427746,0.8,0
11515,7549800045,02-01-2015,475000.0,4,3.5,2440,3052,2.0,0,0,3,8,1940,500,2006,0,98108,47.555,-122.309,2390,4600,0.001639344262295082,1.75,0
11516,3179101070,30-06-2014,880000.0,4,2.75,3220,4392,1.5,0,0,4,9,2320,900,1931,0,98105,47.6713,-122.276,2310,5795,0.0012422360248447205,1.8333333333333333,0
11517,629800520,03-09-2014,1209000.0,4,3.25,4330,26162,2.0,0,0,3,11,4330,0,1997,0,98074,47.6009,-122.011,5110,26319,0.0009237875288683603,1.625,0
11518,7129302800,12-12-2014,420000.0,3,1.5,1780,5000,1.0,0,4,4,7,1030,750,1958,0,98118,47.5168,-122.256,1780,7500,0.0016853932584269663,1.5,0
11519,2450000320,23-05-2014,607000.0,3,1.0,1230,8114,1.0,0,0,4,7,1230,0,1951,0,98004,47.5822,-122.196,2220,8114,0.0024390243902439024,1.0,0
11520,6804600990,24-11-2014,475000.0,4,1.75,2160,19283,2.0,0,0,3,8,2160,0,1981,0,98011,47.7603,-122.169,1990,9744,0.001851851851851852,0.875,0
11521,3389900800,22-10-2014,395000.0,2,1.75,1400,2500,1.0,0,0,5,7,710,690,1916,0,98116,47.5628,-122.391,1250,5700,0.0014285714285714286,1.75,0
11522,524059208,20-02-2015,650000.0,4,1.75,1900,10454,1.0,0,0,4,7,1180,720,1954,0,98004,47.5933,-122.195,2060,11325,0.002105263157894737,1.75,0
11523,1523069128,31-03-2015,625000.0,5,2.75,2910,85377,1.0,0,0,4,8,1510,1400,1966,0,98027,47.48,-122.03,2160,66120,0.001718213058419244,2.75,0
11524,5701700640,29-07-2014,849000.0,3,3.0,2960,42159,2.0,0,0,3,10,2960,0,1995,0,98052,47.7183,-122.1,2640,25209,0.0010135135135135136,1.5,0
11525,4077800247,10-06-2014,429950.0,3,1.5,2010,9480,1.0,0,0,3,8,1570,440,1951,0,98125,47.7102,-122.281,1920,8791,0.0014925373134328358,1.5,0
11526,3629860160,28-10-2014,825000.0,3,2.5,3760,5260,2.0,0,0,3,9,3230,530,2002,0,98029,47.5489,-122.007,3080,5312,0.0007978723404255319,1.25,0
11527,2877102180,29-08-2014,505000.0,2,1.0,1020,5000,1.0,0,0,4,7,1020,0,1916,0,98117,47.6781,-122.363,1480,5000,0.00196078431372549,1.0,0
